Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Customer_Status_Predicted
88674-JAM,Female,56,No,Jammu & Kashmir,3,6,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,78.6,5356.45,0.0,0,2027.22,7383.67,Churned,Competitor,Competitor made better offer,1.0
79206-UTT,Female,35,No,Uttar Pradesh,13,2,Deal 5,Yes,Yes,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,25.9,135.0,0.0,0,200.25,335.25,Churned,Other,Moved,1.0
59308-UTT,Female,73,Yes,Uttar Pradesh,7,20,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,2510.2,0.0,0,1066.23,3576.43,Churned,Dissatisfaction,Service dissatisfaction,1.0
48043-BIH,Female,20,Yes,Bihar,3,4,,Yes,No,Yes,Cable,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.3,1845.9,0.0,0,88.22,1934.12,Churned,Competitor,Competitor had better devices,1.0
54940-MAD,Female,46,No,Madhya Pradesh,9,8,,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.85,365.55,13.01,10,302.32,664.86,Churned,Competitor,Competitor offered higher download speeds,1.0
87160-KAR,Female,49,Yes,Karnataka,14,25,Deal 4,No,,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,46.35,667.7,0.0,0,0.0,667.7,Churned,Attitude,Attitude of service provider,1.0
83336-AND,Female,38,Yes,Andhra Pradesh,7,31,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.0,1820.45,0.0,0,361.0,2181.45,Churned,Dissatisfaction,Service dissatisfaction,1.0
57488-KAR,Female,73,Yes,Karnataka,9,19,Deal 5,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.25,25.25,0.0,0,0.0,25.25,Churned,Price,Price too high,1.0
16945-AND,Male,73,No,Andhra Pradesh,5,34,Deal 5,No,,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.05,25.05,0.0,0,0.0,25.05,Churned,Competitor,Competitor had better devices,1.0
91073-MAD,Male,64,No,Madhya Pradesh,7,34,Deal 3,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,2068.55,0.0,0,1239.84,3308.39,Churned,Price,Long distance charges,1.0
88373-ODI,Male,32,No,Odisha,3,21,Deal 4,Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,45.55,402.6,0.0,0,344.4,747.0,Churned,Attitude,Attitude of support person,1.0
17796-BIH,Female,65,No,Bihar,5,1,,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.45,48.45,0.0,0,16.42,64.87,Joined,,,1.0
17060-JAM,Female,80,No,Jammu & Kashmir,5,8,,No,,Yes,Cable,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-10.0,840.1,0.0,0,0.0,840.1,Churned,Competitor,Competitor made better offer,1.0
81940-MAH,Female,63,No,Maharashtra,9,5,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.05,2169.8,27.38,0,81.65,2224.07,Churned,Competitor,Competitor offered higher download speeds,1.0
47094-MAD,Male,27,No,Madhya Pradesh,11,6,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.5,162.45,0.0,0,34.44,196.89,Churned,Other,Don't know,1.0
69641-MAH,Male,41,Yes,Maharashtra,5,21,Deal 4,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.05,1095.3,23.97,0,388.96,1460.29,Churned,Competitor,Competitor offered higher download speeds,1.0
11952-TEL,Female,42,Yes,Telangana,0,4,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.6,1555.65,0.0,0,303.84,1859.49,Churned,Attitude,Attitude of service provider,1.0
76974-UTT,Female,25,No,Uttar Pradesh,10,21,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,102.95,6886.25,0.0,0,2512.5,9398.75,Churned,Competitor,Competitor offered more data,1.0
21956-JHA,Female,59,Yes,Jharkhand,10,8,,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,82.3,214.4,0.0,20,134.91,369.31,Joined,,,1.0
53456-RAJ,Female,75,No,Rajasthan,2,33,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,80.35,3825.85,0.0,90,1800.57,5716.42,Churned,Dissatisfaction,Network reliability,1.0
21667-HAR,Male,70,No,Haryana,15,22,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.65,293.85,0.0,0,24.72,318.57,Stayed,,,1.0
33041-JAM,Female,48,No,Jammu & Kashmir,6,12,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.4,2157.95,0.0,0,895.65,3053.6,Churned,Attitude,Attitude of support person,1.0
93104-TEL,Male,35,No,Telangana,0,13,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.05,713.0,0.0,0,64.75,777.75,Churned,Competitor,Competitor had better devices,1.0
58049-MAD,Female,77,No,Madhya Pradesh,15,15,,No,,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,25.8,25.8,0.0,20,0.0,45.8,Churned,Competitor,Competitor had better devices,1.0
92198-DEL,Female,44,Yes,Delhi,8,15,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.25,20.25,0.0,0,28.18,48.43,Joined,,,1.0
79905-UTT,Female,24,No,Uttar Pradesh,0,12,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.45,20.45,0.0,0,30.09,50.54,Joined,,,1.0
71509-HAR,Female,40,No,Haryana,3,27,,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.65,54.65,0.0,0,36.33,90.98,Joined,,,1.0
35197-TEL,Female,78,Yes,Telangana,14,27,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,37.3,106.55,Churned,Competitor,Competitor had better devices,1.0
25828-CHH,Male,64,Yes,Chhattisgarh,3,20,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.1,1504.05,0.0,0,610.5,2114.55,Churned,Competitor,Competitor offered more data,1.0
91278-UTT,Male,45,No,Uttar Pradesh,11,20,,Yes,No,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.0,95.0,0.0,0,12.04,107.04,Churned,Dissatisfaction,Network reliability,1.0
57006-GUJ,Male,78,No,Gujarat,14,4,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.75,154.85,0.0,0,19.72,174.57,Churned,Price,Long distance charges,1.0
63067-KER,Male,26,No,Kerala,12,34,Deal 2,Yes,Yes,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,72.45,4653.85,14.23,0,1738.75,6378.37,Churned,Competitor,Competitor offered more data,1.0
77270-MAD,Female,63,No,Madhya Pradesh,0,10,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.0,4874.8,0.0,0,109.02,4983.82,Churned,Competitor,Competitor made better offer,1.0
26707-HAR,Female,18,No,Haryana,8,5,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,338.9,0.0,0,27.64,366.54,Churned,Dissatisfaction,Limited range of services,1.0
75929-HAR,Female,23,Yes,Haryana,12,3,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.7,364.55,1.48,0,104.64,467.71,Churned,Competitor,Competitor made better offer,1.0
14654-MAH,Female,66,Yes,Maharashtra,2,9,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,622.9,33.25,0,158.04,747.69,Churned,Competitor,Competitor had better devices,1.0
97619-KER,Male,51,No,Kerala,13,12,Deal 4,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,61.65,713.75,0.0,0,434.88,1148.63,Churned,Competitor,Competitor offered higher download speeds,1.0
23378-GUJ,Female,73,Yes,Gujarat,1,15,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,321.75,0.0,0,104.92,426.67,Churned,Price,Lack of affordable download/upload speed,1.0
23067-ASS,Female,75,No,Assam,2,22,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.45,74.45,0.0,10,31.27,115.72,Churned,Other,Don't know,1.0
27195-PUN,Female,61,Yes,Punjab,12,13,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.0,5509.3,0.0,100,2055.9,7665.2,Churned,Competitor,Competitor offered higher download speeds,1.0
64223-UTT,Male,40,Yes,Uttar Pradesh,1,27,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,741.7,0.0,0,172.62,914.32,Churned,Price,Extra data charges,1.0
36267-UTT,Female,47,No,Uttar Pradesh,6,3,,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.65,1400.55,0.0,60,215.76,1676.31,Churned,Competitor,Competitor had better devices,1.0
62535-AND,Male,42,No,Andhra Pradesh,8,22,Deal 5,Yes,No,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,70.7,225.65,0.0,0,75.12,300.77,Joined,,,1.0
26198-ASS,Male,52,Yes,Assam,5,15,,Yes,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,50.05,179.35,0.0,0,38.68,218.03,Churned,Competitor,Competitor made better offer,1.0
58381-GUJ,Female,69,No,Gujarat,2,13,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.3,82.3,0.0,0,33.41,115.71,Churned,Competitor,Competitor had better devices,1.0
41835-MAH,Female,20,Yes,Maharashtra,1,12,Deal 5,No,,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,25.05,56.35,0.0,0,0.0,56.35,Churned,Dissatisfaction,Product dissatisfaction,1.0
87405-PUN,Female,41,Yes,Punjab,1,10,,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.5,7534.65,0.0,0,2774.1,10308.75,Churned,Price,Long distance charges,1.0
41647-UTT,Male,65,No,Uttar Pradesh,6,20,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.85,197.7,0.0,0,74.86,272.56,Churned,Competitor,Competitor had better devices,1.0
99630-MAD,Male,54,No,Madhya Pradesh,10,35,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.3,19.3,0.0,0,25.62,44.92,Churned,Attitude,Attitude of support person,1.0
55103-WES,Female,30,Yes,West Bengal,0,9,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,88.35,262.05,0.0,0,148.2,410.25,Churned,Competitor,Competitor offered more data,1.0
65004-UTT,Female,48,Yes,Uttar Pradesh,8,12,,No,,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,34.7,296.1,0.0,0,0.0,296.1,Churned,Competitor,Competitor offered higher download speeds,1.0
48330-UTT,Female,60,Yes,Uttar Pradesh,1,34,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,918.6,0.0,0,438.39,1356.99,Churned,Competitor,Competitor had better devices,1.0
99203-JAM,Male,72,No,Jammu & Kashmir,0,10,,No,,Yes,DSL,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,39.0,679.85,0.0,0,0.0,679.85,Churned,Competitor,Competitor had better devices,1.0
75578-TAM,Female,42,Yes,Tamil Nadu,10,21,Deal 5,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.1,154.65,0.0,0,78.12,232.77,Churned,Competitor,Competitor offered higher download speeds,1.0
41464-UTT,Female,68,No,Uttar Pradesh,12,6,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.85,70.85,0.0,0,49.6,120.45,Churned,Price,Long distance charges,1.0
45978-GUJ,Female,38,Yes,Gujarat,2,19,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.75,44.2,0.0,0,55.34,99.54,Joined,,,1.0
91835-GUJ,Male,21,Yes,Gujarat,12,5,,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,75.5,0.0,0,5.63,81.13,Joined,,,1.0
56148-HAR,Male,77,No,Haryana,1,26,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,2122.05,0.0,0,1158.57,3280.62,Churned,Competitor,Competitor offered more data,1.0
19404-WES,Female,24,No,West Bengal,11,4,Deal 5,No,,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,62.25,0.0,0,0.0,62.25,Churned,Competitor,Competitor made better offer,1.0
37047-DEL,Male,80,Yes,Delhi,2,34,,No,,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,49.15,2550.9,0.0,30,0.0,2580.9,Churned,Competitor,Competitor made better offer,1.0
19754-JAM,Female,63,No,Jammu & Kashmir,15,1,Deal 5,No,,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,40.65,328.95,0.0,0,0.0,328.95,Churned,Competitor,Competitor had better devices,1.0
37270-MAH,Male,36,No,Maharashtra,10,18,,No,,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.55,35.55,0.0,0,0.0,35.55,Churned,Other,Don't know,1.0
77892-RAJ,Female,51,Yes,Rajasthan,14,17,Deal 3,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,64.4,2088.75,0.0,0,1169.94,3258.69,Churned,Attitude,Attitude of support person,1.0
28861-GUJ,Male,30,Yes,Gujarat,13,34,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,82.4,1592.35,33.43,0,732.0,2290.92,Churned,Price,Price too high,1.0
79605-BIH,Female,36,No,Bihar,7,20,Deal 5,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.85,259.8,22.96,10,121.6,368.44,Churned,Competitor,Competitor offered higher download speeds,1.0
98788-TAM,Male,58,Yes,Tamil Nadu,4,16,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.05,39.25,0.0,0,13.7,52.95,Joined,,,1.0
79970-AND,Female,33,No,Andhra Pradesh,15,6,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.25,1359.0,0.0,0,397.15,1756.15,Churned,Competitor,Competitor had better devices,1.0
44458-TAM,Female,43,No,Tamil Nadu,7,20,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.55,723.4,0.0,0,408.69,1132.09,Churned,Competitor,Competitor offered more data,1.0
19235-GUJ,Female,71,No,Gujarat,15,18,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,865.55,0.0,0,168.5,1034.05,Churned,Attitude,Attitude of support person,1.0
79971-GUJ,Male,65,Yes,Gujarat,1,17,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.4,425.9,0.0,0,217.55,643.45,Churned,Price,Long distance charges,1.0
12842-TAM,Female,26,Yes,Tamil Nadu,11,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.15,385.9,0.0,0,38.24,424.14,Churned,Competitor,Competitor had better devices,1.0
41644-RAJ,Female,27,No,Rajasthan,2,33,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.5,31.55,0.0,0,56.04,87.59,Churned,Dissatisfaction,Limited range of services,1.0
29045-JAM,Female,69,Yes,Jammu & Kashmir,5,32,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2754.45,0.0,0,1237.14,3991.59,Churned,Attitude,Attitude of service provider,1.0
93405-AND,Male,60,No,Andhra Pradesh,13,32,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.7,45.7,0.0,0,5.55,51.25,Churned,Competitor,Competitor offered higher download speeds,1.0
86512-HAR,Male,44,No,Haryana,8,19,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,1056.95,0.0,0,341.88,1398.83,Churned,Dissatisfaction,Network reliability,1.0
22025-MAD,Female,63,Yes,Madhya Pradesh,14,18,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.15,7689.95,0.0,0,434.16,8124.11,Churned,Price,Extra data charges,1.0
57048-PUN,Female,58,No,Punjab,7,7,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.75,247.25,0.0,0,139.08,386.33,Churned,Attitude,Attitude of support person,1.0
19849-BIH,Female,35,Yes,Bihar,3,13,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,242.0,0.0,0,53.61,295.61,Churned,Attitude,Attitude of service provider,1.0
48018-RAJ,Male,39,No,Rajasthan,1,14,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.55,19.55,0.0,0,30.63,50.18,Joined,,,1.0
17661-PUN,Female,19,No,Punjab,2,11,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,74.65,544.55,0.0,10,151.06,705.61,Churned,Competitor,Competitor offered more data,1.0
76733-ODI,Female,47,No,Odisha,8,30,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.25,3527.6,0.0,0,367.15,3894.75,Churned,Competitor,Competitor offered higher download speeds,1.0
29772-CHH,Female,57,No,Chhattisgarh,8,12,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.7,788.8,38.42,50,170.7,971.08,Churned,Competitor,Competitor offered more data,1.0
16562-UTT,Female,72,Yes,Uttar Pradesh,10,19,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,5812.6,0.0,0,184.44,5997.04,Churned,Competitor,Competitor had better devices,1.0
16149-ASS,Female,66,Yes,Assam,2,7,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.65,1463.5,0.0,0,107.4,1570.9,Churned,Competitor,Competitor had better devices,1.0
29740-AND,Male,51,No,Andhra Pradesh,4,1,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,98.15,1230.25,0.0,40,43.68,1313.93,Churned,Price,Long distance charges,1.0
27402-AND,Male,25,No,Andhra Pradesh,14,35,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,70.8,70.8,0.0,0,30.6,101.4,Churned,Competitor,Competitor made better offer,1.0
76097-RAJ,Female,33,Yes,Rajasthan,1,26,Deal 5,Yes,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,89.55,0.0,0,42.46,132.01,Churned,Competitor,Competitor had better devices,1.0
31601-DEL,Female,31,Yes,Delhi,2,10,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.65,19.65,0.0,0,42.42,62.07,Joined,,,1.0
74651-WES,Female,30,Yes,West Bengal,7,23,,No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.2,98.5,0.0,0,0.0,98.5,Joined,,,1.0
91093-JAM,Female,28,No,Jammu & Kashmir,5,3,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.45,7007.6,0.0,0,3367.2,10374.8,Churned,Competitor,Competitor made better offer,1.0
42358-BIH,Female,53,No,Bihar,9,35,,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,140.4,0.0,0,124.14,264.54,Joined,,,1.0
59658-JAM,Female,24,No,Jammu & Kashmir,6,10,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.1,20.1,0.0,0,4.11,24.21,Churned,Competitor,Competitor made better offer,1.0
36531-JAM,Male,58,No,Jammu & Kashmir,6,14,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96.5,492.55,0.0,0,104.3,596.85,Churned,Competitor,Competitor made better offer,1.0
71564-KAR,Female,48,No,Karnataka,6,5,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.05,19.05,0.0,0,5.02,24.07,Joined,,,1.0
11264-MAH,Female,27,Yes,Maharashtra,14,17,Deal 5,No,,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-4.0,24.8,0.0,0,0.0,24.8,Churned,Dissatisfaction,Product dissatisfaction,1.0
72873-JAM,Male,44,No,Jammu & Kashmir,2,12,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-7.0,825.7,0.0,0,237.38,1063.08,Churned,Competitor,Competitor made better offer,1.0
41631-JAM,Male,26,Yes,Jammu & Kashmir,9,21,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.55,19.55,0.0,0,38.44,57.99,Churned,Competitor,Competitor made better offer,1.0
83908-DEL,Female,47,Yes,Delhi,15,28,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.85,70.85,0.0,0,27.05,97.9,Churned,Dissatisfaction,Network reliability,1.0
42556-JAM,Male,50,Yes,Jammu & Kashmir,9,27,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,69.9,69.9,0.0,0,4.99,74.89,Churned,Competitor,Competitor made better offer,1.0
22137-KAR,Female,51,No,Karnataka,4,28,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,19.85,19.85,0.0,0,47.46,67.31,Joined,,,1.0
96416-HAR,Male,27,No,Haryana,3,11,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.15,20.15,0.0,0,33.58,53.73,Churned,Competitor,Competitor made better offer,1.0
74520-ODI,Female,71,Yes,Odisha,7,14,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.05,85.05,0.0,0,16.37,101.42,Churned,Competitor,Competitor had better devices,1.0
99555-KAR,Male,64,Yes,Karnataka,10,26,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.75,1587.55,0.0,0,242.56,1830.11,Churned,Attitude,Attitude of support person,1.0
44709-WES,Female,72,Yes,West Bengal,7,17,,No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.75,82.85,0.0,0,0.0,82.85,Joined,,,1.0
39870-WES,Male,40,No,West Bengal,10,21,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-7.0,69.75,0.0,0,27.97,97.72,Churned,Attitude,Attitude of support person,1.0
71483-BIH,Male,47,Yes,Bihar,6,20,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.1,69.1,0.0,0,16.55,85.65,Churned,Other,Don't know,1.0
48317-TEL,Female,34,No,Telangana,9,11,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.6,59.75,0.0,0,39.84,99.59,Churned,Attitude,Attitude of support person,1.0
